adm_1_name,Year,Month,YearMonth,dengue_total_month
THUA THIEN - HUE,2008,10,2008-10-01,0.0
TIEN GIANG,2008,10,2008-10-01,807.0
TRA VINH,2008,10,2008-10-01,123.0
TUYEN QUANG,2008,10,2008-10-01,0.0
VINH LONG,2008,10,2008-10-01,217.0
VINH PHUC,2008,10,2008-10-01,6.0
YEN BAI,2008,10,2008-10-01,0.0
AN GIANG,2008,11,2008-11-01,273.0
BA RIA-VUNG TAU,2008,11,2008-11-01,466.0
BAC GIANG,2008,11,2008-11-01,0.0
BAC KAN,2008,11,2008-11-01,0.0
BAC LIEU,2008,11,2008-11-01,467.0
BAC NINH,2008,11,2008-11-01,0.0
BEN TRE,2008,11,2008-11-01,487.0
BINH DINH,2008,11,2008-11-01,126.0
BINH DUONG,2008,11,2008-11-01,564.0
BINH PHUOC,2008,11,2008-11-01,205.0
BINH THUAN,2008,11,2008-11-01,240.0
CA MAU,2008,11,2008-11-01,539.0
CAN THO CITY,2008,11,2008-11-01,191.0
CAO BANG,2008,11,2008-11-01,0.0
DA NANG CITY,2008,11,2008-11-01,270.0
DAK LAK,2008,11,2008-11-01,72.0
DAK NONG,2008,11,2008-11-01,9.0
DIEN BIEN,2008,11,2008-11-01,0.0
DONG NAI,2008,11,2008-11-01,712.0
DONG THAP,2008,11,2008-11-01,317.0
GIA LAI,2008,11,2008-11-01,85.0
HA GIANG,2008,11,2008-11-01,0.0
HA NAM,2008,11,2008-11-01,1.0
HA NOI CITY,2008,11,2008-11-01,917.0
HA TINH,2008,11,2008-11-01,75.0
HAI DUONG,2008,11,2008-11-01,0.0
HAI PHONG CITY,2008,11,2008-11-01,1.0
HAU GIANG,2008,11,2008-11-01,98.0
HO CHI MINH CITY,2008,11,2008-11-01,2991.0
HOA BINH,2008,11,2008-11-01,0.0
HUNG YEN,2008,11,2008-11-01,0.0
KHANH HOA,2008,11,2008-11-01,346.0
KIEN GIANG,2008,11,2008-11-01,318.0
KON TUM,2008,11,2008-11-01,3.0
LAI CHAU,2008,11,2008-11-01,0.0
LAM DONG,2008,11,2008-11-01,10.0
LANG SON,2008,11,2008-11-01,0.0
LAO CAI,2008,11,2008-11-01,0.0
LONG AN,2008,11,2008-11-01,369.0
NAM DINH,2008,11,2008-11-01,3.0
NGHE AN,2008,11,2008-11-01,113.0
NINH BINH,2008,11,2008-11-01,0.0
NINH THUAN,2008,11,2008-11-01,139.0
PHU THO,2008,11,2008-11-01,0.0
PHU YEN,2008,11,2008-11-01,326.0
QUANG BINH,2008,11,2008-11-01,13.0
QUANG NAM,2008,11,2008-11-01,61.0
QUANG NGAI,2008,11,2008-11-01,270.0
QUANG NINH,2008,11,2008-11-01,0.0
QUANG TRI,2008,11,2008-11-01,1.0
SOC TRANG,2008,11,2008-11-01,407.0
SON LA,2008,11,2008-11-01,0.0
TAY NINH,2008,11,2008-11-01,136.0
THAI BINH,2008,11,2008-11-01,0.0
THAI NGUYEN,2008,11,2008-11-01,0.0
THANH HOA,2008,11,2008-11-01,4.0
THUA THIEN - HUE,2008,11,2008-11-01,4.0
TIEN GIANG,2008,11,2008-11-01,547.0
TRA VINH,2008,11,2008-11-01,82.0
TUYEN QUANG,2008,11,2008-11-01,0.0
VINH LONG,2008,11,2008-11-01,119.0
VINH PHUC,2008,11,2008-11-01,1.0
YEN BAI,2008,11,2008-11-01,0.0
AN GIANG,2008,12,2008-12-01,239.0
BA RIA-VUNG TAU,2008,12,2008-12-01,367.0
BAC GIANG,2008,12,2008-12-01,0.0
BAC KAN,2008,12,2008-12-01,0.0
BAC LIEU,2008,12,2008-12-01,314.0
BAC NINH,2008,12,2008-12-01,0.0
BEN TRE,2008,12,2008-12-01,333.0
BINH DINH,2008,12,2008-12-01,192.0
BINH DUONG,2008,12,2008-12-01,470.0
BINH PHUOC,2008,12,2008-12-01,198.0
BINH THUAN,2008,12,2008-12-01,188.0
CA MAU,2008,12,2008-12-01,250.0
CAN THO CITY,2008,12,2008-12-01,269.0
CAO BANG,2008,12,2008-12-01,0.0
DA NANG CITY,2008,12,2008-12-01,130.0
DAK LAK,2008,12,2008-12-01,46.0
DAK NONG,2008,12,2008-12-01,4.0
DIEN BIEN,2008,12,2008-12-01,0.0
DONG NAI,2008,12,2008-12-01,276.0
DONG THAP,2008,12,2008-12-01,284.0
GIA LAI,2008,12,2008-12-01,33.0
HA GIANG,2008,12,2008-12-01,0.0
HA NAM,2008,12,2008-12-01,0.0
HA NOI CITY,2008,12,2008-12-01,203.0
HA TINH,2008,12,2008-12-01,0.0
HAI DUONG,2008,12,2008-12-01,0.0
HAI PHONG CITY,2008,12,2008-12-01,5.0
HAU GIANG,2008,12,2008-12-01,137.0
HO CHI MINH CITY,2008,12,2008-12-01,3073.0
HOA BINH,2008,12,2008-12-01,0.0
HUNG YEN,2008,12,2008-12-01,0.0
KHANH HOA,2008,12,2008-12-01,295.0
KIEN GIANG,2008,12,2008-12-01,275.0
KON TUM,2008,12,2008-12-01,8.0
LAI CHAU,2008,12,2008-12-01,0.0
LAM DONG,2008,12,2008-12-01,13.0
LANG SON,2008,12,2008-12-01,0.0
LAO CAI,2008,12,2008-12-01,0.0
LONG AN,2008,12,2008-12-01,303.0
NAM DINH,2008,12,2008-12-01,0.0
NGHE AN,2008,12,2008-12-01,0.0
NINH BINH,2008,12,2008-12-01,1.0
NINH THUAN,2008,12,2008-12-01,90.0
PHU THO,2008,12,2008-12-01,0.0
PHU YEN,2008,12,2008-12-01,159.0
QUANG BINH,2008,12,2008-12-01,1.0
QUANG NAM,2008,12,2008-12-01,5.0
QUANG NGAI,2008,12,2008-12-01,66.0
QUANG NINH,2008,12,2008-12-01,0.0
QUANG TRI,2008,12,2008-12-01,1.0
SOC TRANG,2008,12,2008-12-01,257.0
SON LA,2008,12,2008-12-01,0.0
TAY NINH,2008,12,2008-12-01,140.0
THAI BINH,2008,12,2008-12-01,0.0
THAI NGUYEN,2008,12,2008-12-01,0.0
THANH HOA,2008,12,2008-12-01,0.0
THUA THIEN - HUE,2008,12,2008-12-01,0.0
TIEN GIANG,2008,12,2008-12-01,467.0
TRA VINH,2008,12,2008-12-01,100.0
TUYEN QUANG,2008,12,2008-12-01,0.0
VINH LONG,2008,12,2008-12-01,88.0
VINH PHUC,2008,12,2008-12-01,1.0
YEN BAI,2008,12,2008-12-01,0.0
AN GIANG,2009,1,2009-01-01,137.0
BA RIA-VUNG TAU,2009,1,2009-01-01,205.0
BAC GIANG,2009,1,2009-01-01,0.0
BAC KAN,2009,1,2009-01-01,0.0
BAC LIEU,2009,1,2009-01-01,146.0
BAC NINH,2009,1,2009-01-01,0.0
BEN TRE,2009,1,2009-01-01,197.0
BINH DINH,2009,1,2009-01-01,60.0
BINH DUONG,2009,1,2009-01-01,195.0
BINH PHUOC,2009,1,2009-01-01,100.0
BINH THUAN,2009,1,2009-01-01,83.0
CA MAU,2009,1,2009-01-01,116.0
CAN THO CITY,2009,1,2009-01-01,87.0
CAO BANG,2009,1,2009-01-01,0.0
DA NANG CITY,2009,1,2009-01-01,21.0
DAK LAK,2009,1,2009-01-01,14.0
DAK NONG,2009,1,2009-01-01,7.0
DIEN BIEN,2009,1,2009-01-01,0.0
DONG NAI,2009,1,2009-01-01,378.0
DONG THAP,2009,1,2009-01-01,137.0
GIA LAI,2009,1,2009-01-01,5.0
HA GIANG,2009,1,2009-01-01,0.0
HA NAM,2009,1,2009-01-01,0.0
HA NOI CITY,2009,1,2009-01-01,25.0
HA TINH,2009,1,2009-01-01,0.0
HAI DUONG,2009,1,2009-01-01,0.0
HAI PHONG CITY,2009,1,2009-01-01,0.0
HAU GIANG,2009,1,2009-01-01,56.0
HO CHI MINH CITY,2009,1,2009-01-01,1631.0
HOA BINH,2009,1,2009-01-01,0.0
HUNG YEN,2009,1,2009-01-01,1.0
KHANH HOA,2009,1,2009-01-01,189.0
KIEN GIANG,2009,1,2009-01-01,170.0
KON TUM,2009,1,2009-01-01,0.0
LAI CHAU,2009,1,2009-01-01,0.0
LAM DONG,2009,1,2009-01-01,17.0
LANG SON,2009,1,2009-01-01,0.0
LAO CAI,2009,1,2009-01-01,0.0
LONG AN,2009,1,2009-01-01,176.0
NAM DINH,2009,1,2009-01-01,0.0
NGHE AN,2009,1,2009-01-01,0.0
NINH BINH,2009,1,2009-01-01,0.0
NINH THUAN,2009,1,2009-01-01,64.0
PHU THO,2009,1,2009-01-01,0.0
PHU YEN,2009,1,2009-01-01,64.0
QUANG BINH,2009,1,2009-01-01,0.0
QUANG NAM,2009,1,2009-01-01,0.0
QUANG NGAI,2009,1,2009-01-01,24.0
QUANG NINH,2009,1,2009-01-01,0.0
QUANG TRI,2009,1,2009-01-01,0.0
SOC TRANG,2009,1,2009-01-01,167.0
SON LA,2009,1,2009-01-01,0.0
TAY NINH,2009,1,2009-01-01,75.0
THAI BINH,2009,1,2009-01-01,0.0
THAI NGUYEN,2009,1,2009-01-01,0.0
THANH HOA,2009,1,2009-01-01,0.0
THUA THIEN - HUE,2009,1,2009-01-01,0.0
TIEN GIANG,2009,1,2009-01-01,346.0
TRA VINH,2009,1,2009-01-01,47.0
TUYEN QUANG,2009,1,2009-01-01,0.0
VINH LONG,2009,1,2009-01-01,67.0
VINH PHUC,2009,1,2009-01-01,0.0
YEN BAI,2009,1,2009-01-01,0.0
AN GIANG,2009,2,2009-02-01,120.0
BA RIA-VUNG TAU,2009,2,2009-02-01,83.0
BAC GIANG,2009,2,2009-02-01,0.0
BAC KAN,2009,2,2009-02-01,0.0
BAC LIEU,2009,2,2009-02-01,94.0
BAC NINH,2009,2,2009-02-01,0.0
BEN TRE,2009,2,2009-02-01,247.0
BINH DINH,2009,2,2009-02-01,42.0
BINH DUONG,2009,2,2009-02-01,105.0
BINH PHUOC,2009,2,2009-02-01,72.0
BINH THUAN,2009,2,2009-02-01,54.0
CA MAU,2009,2,2009-02-01,95.0
CAN THO CITY,2009,2,2009-02-01,48.0
CAO BANG,2009,2,2009-02-01,0.0
DA NANG CITY,2009,2,2009-02-01,9.0
DAK LAK,2009,2,2009-02-01,8.0
DAK NONG,2009,2,2009-02-01,0.0
DIEN BIEN,2009,2,2009-02-01,0.0
DONG NAI,2009,2,2009-02-01,247.0
DONG THAP,2009,2,2009-02-01,110.0
GIA LAI,2009,2,2009-02-01,1.0
HA GIANG,2009,2,2009-02-01,0.0
HA NAM,2009,2,2009-02-01,0.0
HA NOI CITY,2009,2,2009-02-01,7.0
HA TINH,2009,2,2009-02-01,0.0
HAI DUONG,2009,2,2009-02-01,0.0
HAI PHONG CITY,2009,2,2009-02-01,1.0
HAU GIANG,2009,2,2009-02-01,22.0
HO CHI MINH CITY,2009,2,2009-02-01,1085.0
HOA BINH,2009,2,2009-02-01,0.0
HUNG YEN,2009,2,2009-02-01,0.0
KHANH HOA,2009,2,2009-02-01,149.0
KIEN GIANG,2009,2,2009-02-01,148.0
KON TUM,2009,2,2009-02-01,0.0
LAI CHAU,2009,2,2009-02-01,0.0
LAM DONG,2009,2,2009-02-01,8.0
LANG SON,2009,2,2009-02-01,0.0
LAO CAI,2009,2,2009-02-01,0.0
LONG AN,2009,2,2009-02-01,147.0
NAM DINH,2009,2,2009-02-01,0.0
NGHE AN,2009,2,2009-02-01,0.0
NINH BINH,2009,2,2009-02-01,0.0
NINH THUAN,2009,2,2009-02-01,43.0
PHU THO,2009,2,2009-02-01,0.0
PHU YEN,2009,2,2009-02-01,64.0
QUANG BINH,2009,2,2009-02-01,2.0
QUANG NAM,2009,2,2009-02-01,0.0
QUANG NGAI,2009,2,2009-02-01,19.0
QUANG NINH,2009,2,2009-02-01,0.0
QUANG TRI,2009,2,2009-02-01,0.0
SOC TRANG,2009,2,2009-02-01,157.0
SON LA,2009,2,2009-02-01,0.0
TAY NINH,2009,2,2009-02-01,61.0
THAI BINH,2009,2,2009-02-01,0.0
THAI NGUYEN,2009,2,2009-02-01,0.0
THANH HOA,2009,2,2009-02-01,0.0
THUA THIEN - HUE,2009,2,2009-02-01,0.0
TIEN GIANG,2009,2,2009-02-01,202.0
TRA VINH,2009,2,2009-02-01,43.0
TUYEN QUANG,2009,2,2009-02-01,0.0
VINH LONG,2009,2,2009-02-01,52.0
VINH PHUC,2009,2,2009-02-01,0.0
YEN BAI,2009,2,2009-02-01,0.0
AN GIANG,2009,3,2009-03-01,109.0
BA RIA-VUNG TAU,2009,3,2009-03-01,63.0
BAC GIANG,2009,3,2009-03-01,0.0
BAC KAN,2009,3,2009-03-01,0.0
BAC LIEU,2009,3,2009-03-01,48.0
BAC NINH,2009,3,2009-03-01,0.0
BEN TRE,2009,3,2009-03-01,168.0
BINH DINH,2009,3,2009-03-01,26.0
BINH DUONG,2009,3,2009-03-01,79.0
BINH PHUOC,2009,3,2009-03-01,94.0
BINH THUAN,2009,3,2009-03-01,57.0
CA MAU,2009,3,2009-03-01,60.0
CAN THO CITY,2009,3,2009-03-01,94.0
CAO BANG,2009,3,2009-03-01,0.0
DA NANG CITY,2009,3,2009-03-01,1.0
DAK LAK,2009,3,2009-03-01,11.0
DAK NONG,2009,3,2009-03-01,6.0
DIEN BIEN,2009,3,2009-03-01,0.0
DONG NAI,2009,3,2009-03-01,183.0
DONG THAP,2009,3,2009-03-01,100.0
GIA LAI,2009,3,2009-03-01,3.0
HA GIANG,2009,3,2009-03-01,0.0
HA NAM,2009,3,2009-03-01,0.0
HA NOI CITY,2009,3,2009-03-01,10.0
HA TINH,2009,3,2009-03-01,0.0
HAI DUONG,2009,3,2009-03-01,0.0
HAI PHONG CITY,2009,3,2009-03-01,0.0
HAU GIANG,2009,3,2009-03-01,23.0
HO CHI MINH CITY,2009,3,2009-03-01,845.0
HOA BINH,2009,3,2009-03-01,0.0
HUNG YEN,2009,3,2009-03-01,0.0
KHANH HOA,2009,3,2009-03-01,88.0
KIEN GIANG,2009,3,2009-03-01,238.0
KON TUM,2009,3,2009-03-01,0.0
LAI CHAU,2009,3,2009-03-01,0.0
LAM DONG,2009,3,2009-03-01,3.0
LANG SON,2009,3,2009-03-01,0.0
LAO CAI,2009,3,2009-03-01,0.0
LONG AN,2009,3,2009-03-01,173.0
NAM DINH,2009,3,2009-03-01,0.0
NGHE AN,2009,3,2009-03-01,0.0
NINH BINH,2009,3,2009-03-01,0.0
NINH THUAN,2009,3,2009-03-01,35.0
PHU THO,2009,3,2009-03-01,0.0
PHU YEN,2009,3,2009-03-01,71.0
QUANG BINH,2009,3,2009-03-01,0.0
QUANG NAM,2009,3,2009-03-01,0.0
QUANG NGAI,2009,3,2009-03-01,23.0
QUANG NINH,2009,3,2009-03-01,0.0
QUANG TRI,2009,3,2009-03-01,0.0
SOC TRANG,2009,3,2009-03-01,229.0
SON LA,2009,3,2009-03-01,0.0
TAY NINH,2009,3,2009-03-01,29.0
THAI BINH,2009,3,2009-03-01,0.0
THAI NGUYEN,2009,3,2009-03-01,0.0
THANH HOA,2009,3,2009-03-01,0.0
THUA THIEN - HUE,2009,3,2009-03-01,0.0
TIEN GIANG,2009,3,2009-03-01,221.0
TRA VINH,2009,3,2009-03-01,57.0
TUYEN QUANG,2009,3,2009-03-01,0.0
VINH LONG,2009,3,2009-03-01,98.0
VINH PHUC,2009,3,2009-03-01,0.0
YEN BAI,2009,3,2009-03-01,0.0
AN GIANG,2009,4,2009-04-01,144.0
BA RIA-VUNG TAU,2009,4,2009-04-01,76.0
BAC GIANG,2009,4,2009-04-01,0.0
BAC KAN,2009,4,2009-04-01,0.0
BAC LIEU,2009,4,2009-04-01,39.0
BAC NINH,2009,4,2009-04-01,0.0
BEN TRE,2009,4,2009-04-01,187.0
BINH DINH,2009,4,2009-04-01,58.0
BINH DUONG,2009,4,2009-04-01,101.0
BINH PHUOC,2009,4,2009-04-01,209.0
BINH THUAN,2009,4,2009-04-01,58.0
CA MAU,2009,4,2009-04-01,59.0
CAN THO CITY,2009,4,2009-04-01,79.0
CAO BANG,2009,4,2009-04-01,0.0
DA NANG CITY,2009,4,2009-04-01,4.0
DAK LAK,2009,4,2009-04-01,10.0
DAK NONG,2009,4,2009-04-01,2.0
DIEN BIEN,2009,4,2009-04-01,0.0
DONG NAI,2009,4,2009-04-01,204.0
DONG THAP,2009,4,2009-04-01,136.0
GIA LAI,2009,4,2009-04-01,6.0
HA GIANG,2009,4,2009-04-01,0.0
HA NAM,2009,4,2009-04-01,0.0
HA NOI CITY,2009,4,2009-04-01,12.0
HA TINH,2009,4,2009-04-01,0.0
HAI DUONG,2009,4,2009-04-01,0.0
HAI PHONG CITY,2009,4,2009-04-01,0.0
HAU GIANG,2009,4,2009-04-01,29.0
HO CHI MINH CITY,2009,4,2009-04-01,680.0
HOA BINH,2009,4,2009-04-01,0.0
HUNG YEN,2009,4,2009-04-01,0.0
KHANH HOA,2009,4,2009-04-01,113.0
KIEN GIANG,2009,4,2009-04-01,401.0
KON TUM,2009,4,2009-04-01,0.0
LAI CHAU,2009,4,2009-04-01,0.0
LAM DONG,2009,4,2009-04-01,10.0
LANG SON,2009,4,2009-04-01,0.0
LAO CAI,2009,4,2009-04-01,0.0
LONG AN,2009,4,2009-04-01,217.0
NAM DINH,2009,4,2009-04-01,0.0
NGHE AN,2009,4,2009-04-01,0.0
NINH BINH,2009,4,2009-04-01,0.0
NINH THUAN,2009,4,2009-04-01,32.0
PHU THO,2009,4,2009-04-01,0.0
PHU YEN,2009,4,2009-04-01,89.0
QUANG BINH,2009,4,2009-04-01,0.0
QUANG NAM,2009,4,2009-04-01,0.0
QUANG NGAI,2009,4,2009-04-01,17.0
QUANG NINH,2009,4,2009-04-01,2.0
QUANG TRI,2009,4,2009-04-01,0.0
SOC TRANG,2009,4,2009-04-01,292.0
SON LA,2009,4,2009-04-01,0.0
TAY NINH,2009,4,2009-04-01,20.0
THAI BINH,2009,4,2009-04-01,0.0
THAI NGUYEN,2009,4,2009-04-01,0.0
THANH HOA,2009,4,2009-04-01,0.0
THUA THIEN - HUE,2009,4,2009-04-01,0.0
TIEN GIANG,2009,4,2009-04-01,217.0
TRA VINH,2009,4,2009-04-01,158.0
TUYEN QUANG,2009,4,2009-04-01,0.0
VINH LONG,2009,4,2009-04-01,66.0
VINH PHUC,2009,4,2009-04-01,0.0
YEN BAI,2009,4,2009-04-01,0.0
AN GIANG,2009,5,2009-05-01,290.0
BA RIA-VUNG TAU,2009,5,2009-05-01,78.0
BAC GIANG,2009,5,2009-05-01,0.0
BAC KAN,2009,5,2009-05-01,0.0
BAC LIEU,2009,5,2009-05-01,83.0
BAC NINH,2009,5,2009-05-01,0.0
BEN TRE,2009,5,2009-05-01,326.0
BINH DINH,2009,5,2009-05-01,89.0
BINH DUONG,2009,5,2009-05-01,132.0
BINH PHUOC,2009,5,2009-05-01,360.0
BINH THUAN,2009,5,2009-05-01,85.0
CA MAU,2009,5,2009-05-01,81.0
CAN THO CITY,2009,5,2009-05-01,94.0
CAO BANG,2009,5,2009-05-01,0.0
DA NANG CITY,2009,5,2009-05-01,12.0
DAK LAK,2009,5,2009-05-01,22.0
DAK NONG,2009,5,2009-05-01,4.0
DIEN BIEN,2009,5,2009-05-01,0.0
DONG NAI,2009,5,2009-05-01,346.0
DONG THAP,2009,5,2009-05-01,198.0
GIA LAI,2009,5,2009-05-01,13.0
HA GIANG,2009,5,2009-05-01,0.0
HA NAM,2009,5,2009-05-01,0.0
HA NOI CITY,2009,5,2009-05-01,41.0
HA TINH,2009,5,2009-05-01,0.0
HAI DUONG,2009,5,2009-05-01,0.0
HAI PHONG CITY,2009,5,2009-05-01,0.0
HAU GIANG,2009,5,2009-05-01,43.0
HO CHI MINH CITY,2009,5,2009-05-01,871.0
HOA BINH,2009,5,2009-05-01,0.0
HUNG YEN,2009,5,2009-05-01,0.0
KHANH HOA,2009,5,2009-05-01,144.0
KIEN GIANG,2009,5,2009-05-01,737.0
KON TUM,2009,5,2009-05-01,4.0
LAI CHAU,2009,5,2009-05-01,0.0
LAM DONG,2009,5,2009-05-01,28.0
LANG SON,2009,5,2009-05-01,0.0
LAO CAI,2009,5,2009-05-01,0.0
LONG AN,2009,5,2009-05-01,418.0
NAM DINH,2009,5,2009-05-01,0.0
NGHE AN,2009,5,2009-05-01,0.0
NINH BINH,2009,5,2009-05-01,0.0
NINH THUAN,2009,5,2009-05-01,26.0
PHU THO,2009,5,2009-05-01,0.0
PHU YEN,2009,5,2009-05-01,145.0
QUANG BINH,2009,5,2009-05-01,0.0
QUANG NAM,2009,5,2009-05-01,7.0
QUANG NGAI,2009,5,2009-05-01,52.0
QUANG NINH,2009,5,2009-05-01,1.0
QUANG TRI,2009,5,2009-05-01,0.0
SOC TRANG,2009,5,2009-05-01,562.0
SON LA,2009,5,2009-05-01,0.0
TAY NINH,2009,5,2009-05-01,49.0
THAI BINH,2009,5,2009-05-01,0.0
THAI NGUYEN,2009,5,2009-05-01,0.0
THANH HOA,2009,5,2009-05-01,2.0
THUA THIEN - HUE,2009,5,2009-05-01,2.0
TIEN GIANG,2009,5,2009-05-01,310.0
TRA VINH,2009,5,2009-05-01,224.0
TUYEN QUANG,2009,5,2009-05-01,0.0
VINH LONG,2009,5,2009-05-01,326.0
VINH PHUC,2009,5,2009-05-01,0.0
YEN BAI,2009,5,2009-05-01,0.0
AN GIANG,2009,6,2009-06-01,348.0
BA RIA-VUNG TAU,2009,6,2009-06-01,251.0
BAC GIANG,2009,6,2009-06-01,3.0
BAC KAN,2009,6,2009-06-01,0.0
BAC LIEU,2009,6,2009-06-01,142.0
BAC NINH,2009,6,2009-06-01,0.0
BEN TRE,2009,6,2009-06-01,526.0
BINH DINH,2009,6,2009-06-01,237.0
BINH DUONG,2009,6,2009-06-01,210.0
BINH PHUOC,2009,6,2009-06-01,342.0
BINH THUAN,2009,6,2009-06-01,101.0
CA MAU,2009,6,2009-06-01,90.0
CAN THO CITY,2009,6,2009-06-01,86.0
CAO BANG,2009,6,2009-06-01,0.0
DA NANG CITY,2009,6,2009-06-01,29.0
DAK LAK,2009,6,2009-06-01,46.0
DAK NONG,2009,6,2009-06-01,20.0
DIEN BIEN,2009,6,2009-06-01,0.0
DONG NAI,2009,6,2009-06-01,495.0
DONG THAP,2009,6,2009-06-01,349.0
GIA LAI,2009,6,2009-06-01,85.0
HA GIANG,2009,6,2009-06-01,0.0
HA NAM,2009,6,2009-06-01,0.0
HA NOI CITY,2009,6,2009-06-01,325.0
HA TINH,2009,6,2009-06-01,0.0
HAI DUONG,2009,6,2009-06-01,0.0
HAI PHONG CITY,2009,6,2009-06-01,0.0
HAU GIANG,2009,6,2009-06-01,88.0
HO CHI MINH CITY,2009,6,2009-06-01,1428.0
HOA BINH,2009,6,2009-06-01,0.0
HUNG YEN,2009,6,2009-06-01,0.0
KHANH HOA,2009,6,2009-06-01,339.0
KIEN GIANG,2009,6,2009-06-01,841.0
KON TUM,2009,6,2009-06-01,0.0
LAI CHAU,2009,6,2009-06-01,0.0
LAM DONG,2009,6,2009-06-01,48.0
LANG SON,2009,6,2009-06-01,0.0
LAO CAI,2009,6,2009-06-01,0.0
LONG AN,2009,6,2009-06-01,884.0
NAM DINH,2009,6,2009-06-01,0.0
NGHE AN,2009,6,2009-06-01,0.0
NINH BINH,2009,6,2009-06-01,0.0
NINH THUAN,2009,6,2009-06-01,96.0
PHU THO,2009,6,2009-06-01,0.0
PHU YEN,2009,6,2009-06-01,616.0
QUANG BINH,2009,6,2009-06-01,0.0
QUANG NAM,2009,6,2009-06-01,52.0
QUANG NGAI,2009,6,2009-06-01,287.0
QUANG NINH,2009,6,2009-06-01,2.0
QUANG TRI,2009,6,2009-06-01,1.0
SOC TRANG,2009,6,2009-06-01,627.0
SON LA,2009,6,2009-06-01,0.0
TAY NINH,2009,6,2009-06-01,96.0
THAI BINH,2009,6,2009-06-01,0.0
THAI NGUYEN,2009,6,2009-06-01,0.0
THANH HOA,2009,6,2009-06-01,1.0
THUA THIEN - HUE,2009,6,2009-06-01,7.0
TIEN GIANG,2009,6,2009-06-01,657.0
TRA VINH,2009,6,2009-06-01,421.0
TUYEN QUANG,2009,6,2009-06-01,0.0
VINH LONG,2009,6,2009-06-01,526.0
VINH PHUC,2009,6,2009-06-01,0.0
YEN BAI,2009,6,2009-06-01,0.0
AN GIANG,2009,7,2009-07-01,251.0
BA RIA-VUNG TAU,2009,7,2009-07-01,391.0
BAC GIANG,2009,7,2009-07-01,16.0
BAC KAN,2009,7,2009-07-01,0.0
BAC LIEU,2009,7,2009-07-01,106.0
BAC NINH,2009,7,2009-07-01,0.0
BEN TRE,2009,7,2009-07-01,848.0
BINH DINH,2009,7,2009-07-01,329.0
BINH DUONG,2009,7,2009-07-01,289.0
BINH PHUOC,2009,7,2009-07-01,328.0
BINH THUAN,2009,7,2009-07-01,104.0
CA MAU,2009,7,2009-07-01,96.0
CAN THO CITY,2009,7,2009-07-01,194.0
CAO BANG,2009,7,2009-07-01,0.0
DA NANG CITY,2009,7,2009-07-01,100.0
DAK LAK,2009,7,2009-07-01,104.0
DAK NONG,2009,7,2009-07-01,38.0
DIEN BIEN,2009,7,2009-07-01,0.0
DONG NAI,2009,7,2009-07-01,511.0
DONG THAP,2009,7,2009-07-01,420.0
GIA LAI,2009,7,2009-07-01,46.0
HA GIANG,2009,7,2009-07-01,0.0
HA NAM,2009,7,2009-07-01,0.0
HA NOI CITY,2009,7,2009-07-01,1046.0
HA TINH,2009,7,2009-07-01,0.0
HAI DUONG,2009,7,2009-07-01,2.0
HAI PHONG CITY,2009,7,2009-07-01,3.0
HAU GIANG,2009,7,2009-07-01,171.0
HO CHI MINH CITY,2009,7,2009-07-01,1687.0
HOA BINH,2009,7,2009-07-01,0.0
HUNG YEN,2009,7,2009-07-01,0.0
KHANH HOA,2009,7,2009-07-01,317.0
KIEN GIANG,2009,7,2009-07-01,853.0
KON TUM,2009,7,2009-07-01,8.0
LAI CHAU,2009,7,2009-07-01,0.0
LAM DONG,2009,7,2009-07-01,56.0
LANG SON,2009,7,2009-07-01,0.0
LAO CAI,2009,7,2009-07-01,0.0
LONG AN,2009,7,2009-07-01,815.0
NAM DINH,2009,7,2009-07-01,0.0
NGHE AN,2009,7,2009-07-01,15.0
NINH BINH,2009,7,2009-07-01,0.0
NINH THUAN,2009,7,2009-07-01,121.0
PHU THO,2009,7,2009-07-01,0.0
PHU YEN,2009,7,2009-07-01,947.0
QUANG BINH,2009,7,2009-07-01,1.0
QUANG NAM,2009,7,2009-07-01,21.0
QUANG NGAI,2009,7,2009-07-01,284.0
QUANG NINH,2009,7,2009-07-01,6.0
QUANG TRI,2009,7,2009-07-01,5.0
SOC TRANG,2009,7,2009-07-01,511.0
SON LA,2009,7,2009-07-01,0.0
TAY NINH,2009,7,2009-07-01,109.0
THAI BINH,2009,7,2009-07-01,5.0
THAI NGUYEN,2009,7,2009-07-01,0.0
THANH HOA,2009,7,2009-07-01,16.0
THUA THIEN - HUE,2009,7,2009-07-01,3.0
TIEN GIANG,2009,7,2009-07-01,912.0
TRA VINH,2009,7,2009-07-01,393.0
TUYEN QUANG,2009,7,2009-07-01,0.0
VINH LONG,2009,7,2009-07-01,190.0
VINH PHUC,2009,7,2009-07-01,0.0
YEN BAI,2009,7,2009-07-01,0.0
AN GIANG,2009,8,2009-08-01,445.0
BA RIA-VUNG TAU,2009,8,2009-08-01,377.0
BAC GIANG,2009,8,2009-08-01,25.0
BAC KAN,2009,8,2009-08-01,0.0
BAC LIEU,2009,8,2009-08-01,71.0
BAC NINH,2009,8,2009-08-01,9.0
BEN TRE,2009,8,2009-08-01,793.0
BINH DINH,2009,8,2009-08-01,78.0
BINH DUONG,2009,8,2009-08-01,254.0
BINH PHUOC,2009,8,2009-08-01,167.0
BINH THUAN,2009,8,2009-08-01,90.0
CA MAU,2009,8,2009-08-01,78.0
